budget,genres,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
"50,100,000",Romance Comedy Crime Drama,59.634029,2015-02-25,"153,962,963",105,Focus,6.7,2542,Glenn Ficarra
"50,000,000",Adventure Fantasy Drama Romance,94.815867,2009-03-15,"709,827,462",130,The Twilight Saga: New Moon,5.6,2436,Chris Weitz
"50,000,000",Comedy Fantasy,68.87691,2012-06-29,"549,368,315",106,Ted,6.3,4697,Seth MacFarlane
"50,000,000",Comedy Romance,37.885022,1997-12-19,"314,178,011",139,As Good as It Gets,7.2,915,James L. Brooks
"50,000,000",Fantasy Comedy Family,19.830132,1995-05-26,"287,928,194",100,Casper,6,1019,Brad Silberling
"50,000,000",Comedy Drama Romance,27.039636,1996-12-06,"273,552,592",139,Jerry Maguire,6.7,913,Cameron Crowe
"50,000,000",Thriller Science Fiction Mystery,37.069253,2011-06-08,"260,095,987",112,Super 8,6.6,2435,J.J. Abrams
"50,000,000",Comedy,38.616744,2015-12-25,"242,786,137",96,Daddy's Home,5.8,854,Sean Anders
"50,000,000",Comedy,39.920035,2012-04-04,"234,989,584",113,American Reunion,6.1,1611,Jon Hurwitz
"50,000,000",Fantasy Horror Action,53.02787,2013-01-17,"224,803,475",88,Hansel & Gretel: Witch Hunters,5.7,3239,Tommy Wirkola
"50,000,000",Action Thriller Mystery,83.295796,2014-01-26,"222,809,600",106,Non-Stop,6.8,2268,Jaume Collet-Serra
"50,000,000",Action Comedy,45.318703,2016-06-15,"216,972,543",107,Central Intelligence,6.2,1650,Rawson Marshall Thurber
"50,000,000",Fantasy Comedy Music,65.90161,2014-12-25,"212,902,372",125,Into the Woods,5.6,1652,Rob Marshall
"50,000,000",Comedy Drama,35.537397,1998-12-25,"202,292,902",115,Patch Adams,7,832,Tom Shadyac
"50,000,000",Animation Comedy Family,17.667826,2004-06-10,"200,804,534",80,Garfield,5.2,820,Peter Hewitt
"50,000,000",Action Drama Science Fiction Thriller,30.397496,1995-03-10,"189,859,560",127,Outbreak,6.3,513,Wolfgang Petersen
"50,000,000",Crime Comedy Action,52.380982,2014-06-05,"188,441,614",112,22 Jump Street,7,3319,Phil Lord
"50,000,000",Comedy Romance,23.854701,2003-02-07,"177,371,441",116,How to Lose a Guy in 10 Days,6.3,850,Donald Petrie
"50,000,000",Comedy,38.125008,2013-12-18,"173,649,015",119,Anchorman 2: The Legend Continues,6,923,Adam McKay
"50,000,000",Comedy Romance,18.121404,2002-06-28,"171,269,535",96,Mr. Deeds,5.6,644,Steven Brill
"50,000,000",Drama Romance Comedy,14.231899,2004-10-15,"170,128,460",107,Shall We Dance?,5.9,297,Peter Chelsom
"50,000,000",Drama Horror Thriller,32.233713,2005-03-17,"161,451,538",110,The Ring Two,5.4,632,Hideo Nakata
"50,000,000",Action Thriller,20.566554,2014-08-06,"160,602,194",89,Into the Storm,5.8,817,Steven Quale
"50,000,000",Science Fiction Action Horror,45.856409,1992-05-22,"159,773,545",114,Alien쨀,6.2,1633,David Fincher
"50,000,000",Action Adventure Drama Mystery Science Fiction,32.693093,2009-03-19,"155,446,362",121,Knowing,5.9,1486,Alex Proyas
"50,000,000",Action Adventure Drama Mystery Science Fiction,10.755847,1995-06-09,"152,022,101",109,Congo,5,213,Frank Marshall
"50,000,000",Action Adventure Drama Thriller,22.769108,1996-02-09,"150,270,147",108,Broken Arrow,5.7,453,John Woo
"50,000,000",Action Thriller Science Fiction Adventure,43.450266,2011-02-18,"144,492,830",109,I Am Number Four,5.9,1567,D.J. Caruso
"50,000,000",Comedy Drama Romance,37.990705,2011-07-29,"142,851,197",118,"Crazy, Stupid, Love.",7,2443,Glenn Ficarra
"50,000,000",Crime Fantasy Drama,42.551902,2006-09-13,"132,180,323",147,Perfume: The Story of a Murderer,7.1,1165,Tom Tykwer
"50,000,000",Action Thriller,44.478043,2013-10-09,"122,915,111",115,Escape Plan,6.7,1659,
"50,000,000",Drama Comedy Family,38.629763,2011-12-22,"120,081,841",124,We Bought a Zoo,6.5,909,Cameron Crowe
"50,000,000",Action Comedy Crime,20.333953,1994-05-24,"119,208,989",104,Beverly Hills Cop III,5.5,434,John Landis
"50,000,000",Thriller Drama,14.382253,2002-05-10,"119,137,784",124,Unfaithful,6.3,276,Adrian Lyne
"50,000,000",Drama Thriller Crime,11.106006,1996-06-28,"113,309,743",115,Striptease,4.4,205,Andrew Bergman
"50,000,000",Fantasy Action Science Fiction Thriller,49.020045,2006-01-12,"111,340,801",106,Underworld: Evolution,6.4,1528,Len Wiseman
"50,000,000",Action Adventure Comedy,15.98212,2005-08-05,"110,803,676",104,The Dukes of Hazzard,5.1,316,Jay Chandrasekhar
"50,000,000",Drama,46.180421,2011-09-22,"110,206,216",133,Moneyball,7,1381,Bennett Miller
"50,000,000",Drama Thriller Mystery,62.925175,1997-09-12,"109,423,648",129,The Game,7.5,1506,David Fincher
"50,000,000",Adventure Family Fantasy Science Fiction Thriller,23.935053,2009-03-12,"106,303,988",98,Race to Witch Mountain,5.5,509,Andy Fickman
"50,000,000",Drama Fantasy,13.365715,2010-10-15,"105,197,635",129,Hereafter,5.8,510,Clint Eastwood
"50,000,000",Adventure Comedy Family Science Fiction,51.742065,2005-01-15,"104,478,416",109,The Hitchhiker's Guide to the Galaxy,6.6,1315,Garth Jennings
"50,000,000",Thriller,11.596207,2001-09-28,"100,020,092",113,Don't Say a Word,6,220,Gary Fleder
"50,000,000",Horror Mystery,32.927994,2006-04-21,"97,607,453",125,Silent Hill,6.3,1067,Christophe Gans
"50,000,000",Romance Animation Adventure Comedy Family,34.890999,2014-10-01,"97,437,106",95,The Book of Life,7.3,755,Jorge R. Gutierrez
"50,000,000",Drama Thriller,16.871194,2005-11-23,"94,000,000",128,Syriana,6.3,451,Stephen Gaghan
"50,000,000",Family Comedy Music Romance,31.160542,2007-07-13,"90,450,008",117,Hairspray,6.5,709,Adam Shankman
"50,000,000",Comedy,18.806031,2006-03-10,"88,715,192",97,Failure to Launch,5.5,399,Tom Dey
"50,000,000",Action Adventure Comedy Western,16.251204,2003-02-06,"88,323,487",115,Shanghai Knights,6,692,David Dobkin
"50,000,000",Family Comedy,12.25622,2010-06-04,"83,761,844",87,Marmaduke,5,149,Tom Dey
"50,000,000",Drama,42.472324,2014-10-08,"83,719,388",141,The Judge,7.2,1417,David Dobkin
"50,000,000",Crime Drama Thriller,6.567065,2007-02-06,"82,169,884",121,Hannibal Rising,6,654,Peter Webber
"50,000,000",Comedy Adventure Crime Family,14.808304,2014-03-20,"80,383,290",112,Muppets Most Wanted,6.2,316,James Bobin
"50,000,000",Action Crime Thriller,12.601306,2001-03-13,"79,958,599",101,Exit Wounds,5.3,110,Andrzej Bartkowiak
"50,000,000",Adventure,12.46525,1996-10-11,"75,000,000",109,The Ghost and the Darkness,6.4,236,Stephen Hopkins
"50,000,000",Drama,20.825781,1999-09-17,"73,956,241",146,The Hurricane,7.2,396,Norman Jewison
"50,000,000",Action Crime Drama Mystery Thriller,74.64653,2015-03-11,"71,561,644",114,Run All Night,6.3,1148,Jaume Collet-Serra
"50,000,000",Adventure Animation Comedy Family,9.894346,2006-02-10,"69,834,815",86,Curious George,6.2,106,Matthew O'Callaghan
"50,000,000",Adventure Family Science Fiction,12.31101,2005-06-10,"69,425,966",92,The Adventures of Sharkboy and Lavagirl,4.4,269,Robert Rodriguez
"50,000,000",Action Drama History Thriller War,42.526529,2016-01-13,"69,411,370",144,13 Hours: The Secret Soldiers of Benghazi,7,938,Michael Bay
"50,000,000",Comedy Family Adventure Fantasy Romance,12.050755,2005-06-22,"66,002,004",101,Herbie Fully Loaded,5.1,542,Angela Robinson
"50,000,000",Comedy Family,4.280619,2006-03-09,"61,112,916",98,The Shaggy Dog,4.5,137,Brian Robbins
"50,000,000",Action Drama Science Fiction Thriller,20.58862,1996-08-02,"60,209,334",107,Chain Reaction,5.3,284,Andrew Davis
"50,000,000",Drama Thriller Crime,13.391833,2009-02-03,"60,161,391",118,The International,6,368,Tom Tykwer
"50,000,000",Comedy Drama Romance,6.22577,1999-10-13,"58,900,031",95,The Story of Us,5.9,75,Rob Reiner
"50,000,000",Crime Drama Thriller,16.167093,2002-04-19,"56,714,147",120,Murder by Numbers,6,268,Barbet Schroeder
"50,000,000",Comedy,37.253774,2016-02-06,"55,969,000",100,Zoolander 2,4.7,797,Ben Stiller
"50,000,000",Thriller Crime Drama,14.993459,2003-10-03,"55,495,563",105,Out of Time,6.1,298,Carl Franklin
"50,000,000",Fantasy Adventure Animation Comedy Family,20.239061,2006-07-27,"55,181,129",88,The Ant Bully,5.5,366,John A. Davis
"50,000,000",Crime Drama Thriller,13.576765,1997-02-14,"50,068,310",121,Absolute Power,6.4,223,Clint Eastwood
"50,000,000",Drama Comedy Romance,13.298205,2004-05-27,"49,718,611",119,Raising Helen,5.9,189,Garry Marshall
"50,000,000",Drama,15.213484,2006-09-15,"49,111,202",121,The Black Dahlia,5.7,287,Brian De Palma
"50,000,000",Action Thriller,9.114168,1994-02-18,"49,000,000",102,On Deadly Ground,4.5,104,Steven Seagal
"50,000,000",Action Drama,19.434672,1997-08-22,"48,169,156",125,G.I. Jane,6,395,Ridley Scott
"50,000,000",Action Adventure Crime Drama Mystery,28.725621,1998-07-29,"44,547,681",140,The Negotiator,6.8,582,F. Gary Gray
"50,000,000",Action Thriller Adventure Crime,14.723467,2005-09-30,"44,434,439",110,Into the Blue,5.8,458,John Stockwell
"50,000,000",Action Drama Mystery Thriller Crime,19.226763,2003-04-18,"42,792,561",98,Basic,6.2,286,John McTiernan
"50,000,000",Action Adventure Science Fiction Thriller,21.637234,1996-08-09,"42,277,365",97,Escape from L.A.,5.6,373,John Carpenter
"50,000,000",Crime Drama Family,20.415572,2005-09-23,"42,093,706",130,Oliver Twist,6.7,274,Roman Polanski
"50,000,000",Comedy Horror Fantasy,33.98637,1990-06-15,"41,482,207",106,Gremlins 2: The New Batch,6.2,652,Joe Dante
"50,000,000",Action Science Fiction,57.673932,2012-09-07,"41,037,742",95,Dredd,6.6,1940,Pete Travis
"50,000,000",Action Thriller Science Fiction,27.631262,2009-09-03,"40,828,540",95,Gamer,5.6,760,Brian Taylor
"50,000,000",Comedy Romance,28.803802,2004-11-10,"40,203,020",108,Bridget Jones: The Edge of Reason,6.1,750,Beeban Kidron
"50,000,000",Drama Thriller Crime,22.442241,2003-02-21,"38,955,598",130,The Life of David Gale,7.3,480,Alan Parker
"50,000,000",Drama Thriller Mystery,19.267479,2011-09-30,"38,502,340",84,Dream House,5.8,391,Jim Sheridan
"50,000,000",Drama Comedy,31.02233,2009-04-01,"36,348,784",116,The Boat That Rocked,7.2,666,Richard Curtis
"50,000,000",Adventure Comedy Drama,25.237969,2004-12-10,"34,808,403",119,The Life Aquatic with Steve Zissou,7.1,775,Wes Anderson
"50,000,000",Science Fiction Thriller,51.502884,2007-04-05,"32,017,803",107,Sunshine,7,1182,Danny Boyle
"50,000,000",Action Adventure Crime Thriller,23.073933,1995-10-06,"30,303,072",132,Assassins,6,387,Richard Donner
"50,000,000",Fantasy Thriller Action Crime,30.387148,2011-02-24,"28,931,401",105,Drive Angry,5.3,600,Patrick Lussier
"50,000,000",Crime Drama Mystery Thriller,10.089065,2002-08-04,"26,199,517",110,Blood Work,6.1,206,Clint Eastwood
"50,000,000",War Action Drama History Thriller,21.589393,2016-06-24,"25,035,950",139,Free State of Jones,6.6,428,Gary Ross
"50,000,000",Action Crime,18.394571,2005-09-22,"22,944,502",127,Domino,6,444,Tony Scott
"50,000,000",Action Adventure Comedy Family,21.312186,1994-07-01,"16,671,505",99,Baby's Day Out,5.8,274,Patrick Read Johnson
"50,000,000",Action Adventure Science Fiction Thriller,8.139676,2009-02-27,"12,764,201",97,Street Fighter: The Legend of Chun-Li,3.9,112,Andrzej Bartkowiak
"50,000,000",Action Drama Thriller,3.314004,1997-11-07,"10,541,523",114,Mad City,5.9,81,Costa-Gavras
"50,000,000",Drama History Romance,7.44268,1995-10-13,"10,382,407",135,The Scarlet Letter,5.5,108,Roland Joff\u00e9
"50,000,000",Action Thriller Mystery Romance,8.189406,1995-10-13,"9,851,610",95,Jade,5.2,44,William Friedkin
"50,000,000",Comedy Crime,6.397388,2004-01-30,"6,808,550",88,The Big Bounce,5,76,George Armitage
"50,000,000",Crime Thriller,40.371098,2015-03-15,"3,324,330",137,Child 44,6.1,547,Daniel Espinosa
"50,000,000",Action Thriller,15.931084,1997-09-26,0,124,The Peacemaker,5.8,255,Mimi Leder
"50,000,000",Drama Romance,9.622345,1999-09-17,0,137,For Love of the Game,6.3,88,Sam Raimi
"49,900,000",Comedy,21.408222,2011-04-08,"26,121,638",102,Your Highness,5.2,501,David Gordon Green
"49,000,000",Crime Action Science Fiction,116.700319,2015-03-04,"104,399,548",120,Chappie,6.6,3062,Neill Blomkamp
"49,000,000",Action Science Fiction Thriller,21.746245,2001-11-02,"72,700,000",87,The One,5.7,437,James Wong
"49,000,000",Action Comedy Thriller Crime Mystery,2.808428,1990-07-11,"20,423,389",104,The Adventures of Ford Fairlane,6.2,71,Renny Harlin
"48,000,000",Adventure Action,80.972475,1989-05-24,"474,171,806",127,Indiana Jones and the Last Crusade,7.6,3152,Steven Spielberg
"48,000,000",Adventure,28.803729,1991-06-14,"390,493,908",143,Robin Hood: Prince of Thieves,6.6,909,Kevin Reynolds
"48,000,000",Thriller Action,88.844777,2014-12-16,"325,771,424",109,Taken 3,6.1,2200,Olivier Megaton
"48,000,000",Comedy,36.585509,2003-10-24,"220,673,217",84,Scary Movie 3,5.8,912,David Zucker
"48,000,000",Thriller Drama Crime,25.170217,2000-12-27,"207,515,725",147,Traffic,6.9,562,Steven Soderbergh
"48,000,000",Crime Drama Thriller,53.043124,2002-03-29,"196,397,415",111,Panic Room,6.5,1267,David Fincher
"48,000,000",Drama Crime Romance,18.102572,1999-08-06,"124,305,181",113,The Thomas Crown Affair,6.6,339,John McTiernan
"48,000,000",Fantasy Comedy Romance,19.348007,2000-10-19,"90,383,208",93,Bedazzled,5.6,512,Harold Ramis
"48,000,000",Adventure Comedy,18.60049,2001-07-30,"85,498,534",112,Rat Race,6,518,Jerry Zucker
"48,000,000",Romance Comedy Crime,16.000178,1998-06-26,"77,745,568",123,Out of Sight,6.5,333,Steven Soderbergh
"48,000,000",Drama Science Fiction,30.920075,2001-10-22,"50,315,140",120,K-PAX,7.1,695,Iain Softley
"48,000,000",Comedy Drama Romance,7.226115,2001-10-19,"35,743,308",132,Riding in Cars with Boys,6.5,103,Penny Marshall
"48,000,000",Adventure Comedy Family Fantasy,14.587367,1993-05-28,"20,915,465",104,Super Mario Bros.,4,232,Annabel Jankel
"47,000,000",Horror Mystery,38.555482,2011-08-12,"157,887,643",92,Final Destination 5,5.9,866,Steven Quale
"47,000,000",Adventure Action Comedy Thriller Crime,7.859226,1990-06-15,"103,738,726",103,Dick Tracy,5.9,251,Warren Beatty
"47,000,000",Comedy Drama Thriller,19.525659,1996-06-10,"102,825,796",96,The Cable Guy,5.7,594,Ben Stiller
"47,000,000",Animation Comedy Family Fantasy Science Fiction,10.410933,2006-09-14,"38,085,778",75,Happily N'Ever After,4.6,104,Yvette Kaplan
"47,000,000",Drama Horror Thriller Romance,6.067212,1996-02-23,"12,379,402",104,Mary Reilly,5.7,74,Stephen Frears
"47,000,000",Action Western Drama Fantasy Thriller,22.581313,2010-06-18,"10,539,000",80,Jonah Hex,4.4,420,Jimmy Hayward
"47,000,000",Drama,23.05451,2004-10-26,0,133,A Very Long Engagement,7.1,346,Jean-Pierre Jeunet
"46,000,000",Fantasy Comedy Family,28.964162,1994-05-26,"341,631,208",91,The Flintstones,5,543,Brian Levant
"46,000,000",Science Fiction Action Adventure Thriller,25.6713,1996-11-21,"150,000,000",111,Star Trek: First Contact,7,661,Jonathan Frakes
"46,000,000",Drama Thriller Crime,88.496873,2013-09-18,"122,126,687",153,Prisoners,7.9,3085,Denis Villeneuve
"46,000,000",Crime Mystery Thriller,41.322708,2002-05-24,"113,714,830",118,Insomnia,6.8,1148,Christopher Nolan
"46,000,000",Action Adventure Crime Thriller,19.643365,2000-06-15,"107,196,498",99,Shaft,5.5,308,John Singleton
"46,000,000",Drama Thriller Mystery War,12.971122,1996-07-04,"100,860,818",117,Courage Under Fire,6.2,232,Edward Zwick
"46,000,000",Drama History War,0.146783,1981-05-04,"5,200,000",140,Inchon,6.5,2,Terence Young
"45,000,000",Family Animation Drama,90.457886,1994-06-23,"788,241,776",89,The Lion King,8,5376,Roger Allers
"45,000,000",Action Crime Thriller,49.353524,2012-09-27,"376,141,306",91,Taken 2,6.1,2757,Olivier Megaton
"45,000,000",Action Comedy Crime Drama Music,32.217425,2002-12-26,"306,776,732",113,Chicago,6.9,677,Rob Marshall
"45,000,000",Animation Comedy Family,31.789029,2000-06-21,"224,834,564",84,Chicken Run,6.5,1150,Nick Park
"45,000,000",Comedy Crime Action,32.624355,2000-12-14,"212,000,000",111,Miss Congeniality,6.1,961,Donald Petrie
"45,000,000",Drama Mystery Thriller Crime,17.923254,1993-12-16,"195,268,056",141,The Pelican Brief,6.3,371,Alan J. Pakula
"45,000,000",Crime Drama Thriller,45.220386,2006-03-23,"184,376,254",129,Inside Man,7.3,1630,Spike Lee
"45,000,000",Comedy,26.721386,1997-03-21,"181,000,000",86,Liar Liar,6.4,1424,Tom Shadyac
"45,000,000",Comedy,32.549282,2006-04-13,"178,262,620",83,Scary Movie 4,5.3,750,David Zucker
"45,000,000",Drama Action Thriller Crime,19.637704,1992-06-04,"178,051,587",117,Patriot Games,6.3,433,Phillip Noyce
"45,000,000",Drama Comedy,31.305336,2007-12-25,"175,372,502",97,The Bucket List,7,1111,Rob Reiner
"45,000,000",Action Thriller,16.582709,1994-10-07,"170,362,582",110,The Specialist,5.5,313,Luis Llosa
"45,000,000",Comedy Family Music,17.047276,2011-11-22,"165,184,237",103,The Muppets,6.5,501,James Bobin
"45,000,000",Crime Adventure Action Comedy Thriller,35.6585,2011-09-15,"160,078,586",101,Johnny English Reborn,6,1007,Oliver Parker
"45,000,000",Horror Action Science Fiction,12.06538,2007-09-20,"148,412,065",94,Resident Evil: Extinction,6.1,1292,Russell Mulcahy
"45,000,000",Comedy,35.376971,2001-07-04,"141,220,678",83,Scary Movie 2,5.4,982,Keenen Ivory Wayans
"45,000,000",Adventure Horror Thriller,27.684779,1997-04-11,"136,885,767",89,Anaconda,4.7,610,Luis Llosa
"45,000,000",Horror Action,43.815492,1998-08-21,"131,183,530",120,Blade,6.5,1905,Stephen Norrington
"45,000,000",Horror Action Science Fiction,29.880122,2004-09-10,"129,394,835",94,Resident Evil: Apocalypse,6.1,1267,Alexander Witt
"45,000,000",Comedy,4.340616,2003-07-02,"124,914,842",95,"Legally Blonde 2: Red, White & Blonde",5.1,377,Charles Herman-Wurmfeld
"45,000,000",Drama Thriller Crime Mystery,17.746719,1994-07-20,"117,615,211",119,The Client,6.4,278,Joel Schumacher
"45,000,000",Comedy,26.79781,2000-07-30,"113,916,474",100,Coyote Ugly,5.8,575,David McNally
"45,000,000",Action Crime Drama Thriller,52.081131,2001-10-05,"104,876,233",122,Training Day,7.3,1634,Antoine Fuqua
"45,000,000",Action Science Fiction Adventure Comedy Family,53.090422,2008-07-10,"101,702,060",93,Journey to the Center of the Earth,5.8,1309,Eric Brevig
"45,000,000",Action Adventure Crime Thriller,17.270539,2002-04-07,"94,935,764",89,Changing Lanes,5.9,299,Roger Michell
"45,000,000",Action Crime,24.694551,2005-08-11,"92,374,674",109,Four Brothers,6.7,607,John Singleton
"45,000,000",Comedy Family Science Fiction,30.816341,1999-12-23,"90,683,916",102,Galaxy Quest,6.9,710,Dean Parisot
"45,000,000",Crime Drama Thriller,31.856589,2012-07-06,"82,966,152",131,Savages,6.2,766,Oliver Stone
"45,000,000",Thriller,18.186026,2006-02-10,"82,800,000",105,Firewall,5.6,267,Richard Loncraine
"45,000,000",Action Thriller Science Fiction,42.57877,2008-08-22,"73,762,516",105,Death Race,6,1175,Paul W.S. Anderson
"45,000,000",Thriller Mystery,21.118196,2010-02-12,"60,222,298",128,The Ghost Writer,6.7,670,Roman Polanski
"45,000,000",Adventure Comedy Family Fantasy Science Fiction,13.707183,2009-07-31,"57,881,056",86,Aliens in the Attic,5.3,244,John Schultz
"45,000,000",Romance Comedy Family,8.99269,2005-05-13,"56,070,433",95,Kicking & Screaming,5.6,176,Jesse Dylan
"45,000,000",Comedy Drama Romance,10.731574,1996-08-16,"53,854,588",135,Tin Cup,5.9,150,Ron Shelton
"45,000,000",Action Crime,25.999888,2005-02-02,"50,871,113",103,Unleashed,6.6,518,Louis Leterrier
"45,000,000",Action Crime Thriller,14.813057,2008-08-21,"42,487,390",99,Bangkok Dangerous,5,332,Danny Pang
"45,000,000",Adventure Comedy Drama,6.156015,2006-01-13,"38,399,961",112,Last Holiday,6.4,119,Wayne Wang
"45,000,000",Comedy Music,6.803965,2005-12-25,"38,058,335",134,The Producers,6.1,151,Susan Stroman
"45,000,000",Action Thriller Crime Mystery,14.513243,2012-10-18,"30,353,232",101,Alex Cross,5.1,300,Rob Cohen
"45,000,000",Action Adventure Drama Thriller,20.374308,2004-12-17,"21,009,180",113,Flight of the Phoenix,5.7,276,John Moore
"45,000,000",Drama,14.513305,1995-09-22,"20,350,754",128,Showgirls,4.9,256,Paul Verhoeven
"45,000,000",Adventure Action,9.025236,1996-06-06,"17,300,889",100,The Phantom,4.7,136,Simon Wincer
